,index,index.2,index.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo
972,972,972,972,909329734,1695316644.57,1201279,1506943,0,2268.5709998607635,52.2237092,6.8479522,3.19,0.0,7203.11,0.0,0.0,753,20.0,0.0,0.0,0.0,2.9,0.0,155.9230509618632,0.0,1728,33575043.0,909329734.0,66003.0,-53.0,2970.0,1070.0,80.0,47.0,64.25041926883112,123.53255909105216,-24.0,168.1,504.3,7.0,1695316644570.0,100.0,13.0,3.19,7203.11,1900.0,7203.11,7203.11,0.0,0.0,3.19,285.8,549.5,1.0,4.0,767,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,168.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.19
973,973,973,973,909329735,1695316647.57,1201279,1506943,0,2271.5709998607635,52.2236442,6.8480478,3.21,0.0,7212.85,0.0,0.0,754,20.5,0.0,0.0,0.0,9.7,0.0,156.37269502585926,0.0,1730,33575044.0,909329735.0,66003.0,-55.0,2960.0,1100.0,80.0,46.0,56.224737085845575,110.94325370597676,-22.0,146.6,429.0731707317073,7.0,1695316647570.0,101.0,14.0,3.21,7212.85,1860.0,7212.85,7212.85,0.0,0.0,3.21,250.1,493.5,1.0,4.0,768,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.21
974,974,974,974,909329736,1695316650.367,1201279,1506943,0,2274.3680000305176,52.2235846,6.8481384,3.21,0.0,7221.91,0.0,0.0,755,21.0,0.0,0.0,0.0,9.1,0.0,156.82281059063158,0.0,1732,33575045.0,909329736.0,66003.0,-55.0,2890.0,1120.0,82.0,46.0,53.45958608162366,98.3089865159547,-5.0,142.7,407.7142857142857,7.0,1695316650367.0,101.0,12.0,3.21,7221.91,1770.0,7221.91,7221.91,0.0,0.0,3.21,237.8,437.3,1.0,4.0,769,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.21
975,975,975,975,909329737,1695316653.167,1201279,1506943,0,2277.167999982834,52.2235279,6.8482275,3.16,0.0,7230.67,0.0,0.0,756,20.5,0.0,0.0,0.0,8.8,0.0,157.56517468589303,0.0,1734,33575046.0,909329737.0,66003.0,-53.0,2880.0,1000.0,81.0,48.0,63.418625877317226,111.70760439007064,-25.0,154.9,453.3658536585366,6.0,1695316653167.0,101.0,14.0,3.16,7230.67,1880.0,7230.67,7230.67,0.0,0.0,3.16,282.1,496.9,1.0,4.0,770,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,154.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.16
976,976,976,976,909329738,1695316656.0,1201279,1506943,3,2280.0009999275208,52.2234696,6.8483211,3.16,0.0,7239.78,0.0,0.0,756,20.5,0.0,0.0,0.0,9.1,0.0,158.0221915146874,0.0,1736,33575046.0,909329737.0,66003.0,-53.0,2880.0,1000.0,81.0,48.0,63.418625877317226,111.70760439007064,-25.0,154.9,453.3658536585366,6.0,1695316653167.0,101.0,14.0,3.16,7239.78,1880.0,7239.78,7239.78,0.0,0.0,3.16,282.1,496.9,1.0,4.0,771,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,154.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.16
977,977,977,977,909329739,1695316656.167,1201279,1506943,0,2280.167999982834,52.2234667,6.8483254,3.15,0.0,7240.21,0.0,0.0,757,20.5,0.0,0.0,0.0,0.4,0.0,158.22784810126603,0.0,1737,33575047.0,909329739.0,66003.0,-54.0,2960.0,1100.0,81.0,48.0,57.93328567382009,109.63936136252254,-22.0,148.6,434.9268292682927,7.0,1695316656167.0,102.0,14.0,3.15,7240.21,1860.0,7240.21,7240.21,0.0,0.0,3.15,257.7,487.7,1.0,4.0,771,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,148.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.1500000000000004
978,978,978,978,909329740,1695316656.921,1201279,1506943,2,2280.9219999313354,52.2234514,6.84835,3.15,0.0,7242.6,0.0,0.0,757,20.5,0.0,0.0,0.0,2.4,0.0,158.22134549788376,0.0,1738,33575047.0,909329739.0,66003.0,-54.0,2960.0,1100.0,81.0,48.0,57.93328567382009,109.63936136252254,-22.0,148.6,434.9268292682927,7.0,1695316656167.0,102.0,14.0,3.15,7242.6,1860.0,7242.6,7242.6,0.0,0.0,3.15,257.7,487.7,1.0,4.0,772,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,148.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.1500000000000004
979,979,979,979,909329741,1695316659.167,1201279,1506943,0,2283.167999982834,52.2234046,6.8484233,3.18,0.0,7249.82,0.0,0.0,758,19.5,0.0,0.0,0.0,7.2,0.0,158.10871856648117,0.0,1740,33575048.0,909329741.0,66003.0,-54.0,3030.0,1100.0,81.0,49.0,56.651874232839205,105.79512703957988,-15.0,142.3,437.84615384615387,6.0,1695316659167.0,103.0,16.0,3.18,7249.82,1930.0,7249.82,7249.82,0.0,0.0,3.18,252.0,470.6,1.0,4.0,772,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,142.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.18
980,980,980,980,909329742,1695316662.167,1201279,1506943,0,2286.167999982834,52.2233442,6.8485195,3.18,0.0,7259.22,0.0,0.0,759,20.0,0.0,0.0,0.0,9.4,0.0,158.26470628536998,0.0,1742,33575049.0,909329742.0,66003.0,-54.0,2990.0,1110.0,79.0,50.0,54.898363839917984,104.2439447689188,-11.0,141.0,423.0,9.0,1695316662167.0,104.0,16.0,3.18,7259.22,1880.0,7259.22,7259.22,0.0,0.0,3.18,244.2,463.7,1.0,4.0,773,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,141.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.18
981,981,981,981,909329743,1695316665.167,1201279,1506943,0,2289.167999982834,52.2232833,6.8486144,3.14,0.0,7268.59,0.0,0.0,760,20.0,0.0,0.0,0.0,9.4,0.0,158.54060286608487,0.0,1744,33575050.0,909329743.0,66003.0,-55.0,3090.0,1180.0,84.0,47.0,55.730157231431896,110.94325370597676,-14.0,147.3,441.9,6.0,1695316665167.0,102.0,12.0,3.14,7268.59,1910.0,7268.59,7268.59,0.0,0.0,3.14,247.9,493.5,1.0,4.0,774,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,147.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.140000000000001
982,982,982,982,909329744,1695316668.187,1201279,1506943,0,2292.1879999637604,52.2232222,6.8487097,3.13,0.0,7278.0,0.0,0.0,761,19.5,0.0,0.0,0.0,9.4,0.0,158.97047691143095,0.0,1746,33575051.0,909329744.0,66003.0,-55.0,2930.0,1110.0,80.0,48.0,54.69603571765785,101.14158022759663,-21.0,140.6,432.61538461538464,8.0,1695316668187.0,103.0,15.0,3.13,7278.0,1820.0,7278.0,7278.0,0.0,0.0,3.13,243.3,449.9,1.0,4.0,775,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.13
983,983,983,983,909329745,1695316671.164,1201279,1506943,0,2295.164999961853,52.2231607,6.8488031,3.14,0.0,7287.35,0.0,0.0,762,20.5,0.0,0.0,0.0,9.4,0.0,159.7289448209102,0.0,1748,33575052.0,909329745.0,66003.0,-54.0,2940.0,1060.0,80.0,49.0,56.02240896358544,101.4338319597502,-10.0,137.7,403.0243902439024,6.0,1695316671164.0,103.0,17.0,3.14,7287.35,1880.0,7287.35,7287.35,0.0,0.0,3.14,249.2,451.2,1.0,4.0,776,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,137.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.140000000000001
984,984,984,984,909329746,1695316674.187,1201279,1506943,0,2298.1879999637604,52.2230995,6.8488954,3.13,0.0,7296.62,0.0,0.0,763,20.0,0.0,0.0,0.0,9.3,0.0,160.0831600831603,0.0,1750,33575053.0,909329746.0,66003.0,-55.0,2990.0,1110.0,80.0,50.0,58.02320928371349,109.05485789821547,-13.0,148.4,445.2,9.0,1695316674187.0,105.0,16.0,3.13,7296.62,1880.0,7296.62,7296.62,0.0,0.0,3.13,258.1,485.1,1.0,4.0,777,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,148.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.13
985,985,985,985,909329747,1695316675.32,1201279,1506943,1,2299.3209998607635,52.2230739,6.8489332,3.13,0.0,7300.46,0.0,0.0,763,20.0,0.0,0.0,0.0,3.8,0.0,159.82177450600562,0.0,1752,33575053.0,909329746.0,66003.0,-55.0,2990.0,1110.0,80.0,50.0,58.02320928371349,109.05485789821547,-13.0,148.4,445.2,9.0,1695316674187.0,105.0,16.0,3.13,7300.46,1880.0,7300.46,7300.46,0.0,0.0,3.13,258.1,485.1,1.0,4.0,778,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,148.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.13
986,986,986,986,909329748,1695316677.164,1201279,1506943,0,2301.164999961853,52.2230366,6.8489875,3.12,0.0,7306.03,0.0,0.0,764,20.0,0.0,0.0,0.0,5.6,0.0,159.2839805825245,0.0,1753,33575054.0,909329748.0,66003.0,-55.0,2950.0,1030.0,84.0,49.0,65.64423522217876,113.4835956854652,-7.0,161.2,483.6,6.0,1695316677164.0,104.0,14.0,3.12,7306.03,1920.0,7306.03,7306.03,0.0,0.0,3.12,292.0,504.8,1.0,4.0,778,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,161.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.12
987,987,987,987,909329749,1695316679.964,1201279,1506943,0,2303.9649999141693,52.2229761,6.8490767,3.15,0.0,7315.1,0.0,0.0,765,20.5,0.0,0.0,0.0,9.1,0.0,158.61245004737796,0.0,1755,33575055.0,909329749.0,66003.0,-56.0,2920.0,1090.0,86.0,46.0,60.78836028793539,103.2772659625648,5.0,157.0,459.5121951219512,5.0,1695316679964.0,102.0,11.0,3.15,7315.1,1830.0,7315.1,7315.1,0.0,0.0,3.15,270.4,459.4,1.0,4.0,779,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.1500000000000004
988,988,988,988,909329750,1695316682.851,1201279,1506943,0,2306.8519999980927,52.2229181,6.849166,3.18,0.0,7323.98,0.0,0.0,766,20.5,0.0,0.0,0.0,8.9,0.0,157.3826783670357,0.0,1757,33575056.0,909329750.0,66003.0,-54.0,2940.0,1180.0,80.0,46.0,51.97584651838263,105.79512703957988,-13.0,145.3,425.2682926829268,7.0,1695316682851.0,100.0,13.0,3.18,7323.98,1760.0,7323.98,7323.98,0.0,0.0,3.18,231.2,470.6,1.0,4.0,780,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,145.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.18
989,989,989,989,909329751,1695316685.863,1201279,1506943,0,2309.8639998435974,52.2228574,6.84926,3.2,0.0,7333.29,0.0,0.0,767,20.5,0.0,0.0,0.0,9.3,0.0,156.34941047473387,0.0,1759,33575057.0,909329751.0,66003.0,-52.0,2970.0,1160.0,76.0,46.0,49.41302363642086,99.1857417124153,-24.0,130.7,382.5365853658536,7.0,1695316685863.0,98.0,15.0,3.2,7333.29,1810.0,7333.29,7333.29,0.0,0.0,3.2,219.8,441.2,1.0,4.0,781,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,130.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2
990,990,990,990,909329752,1695316686.0,1201279,1506943,3,2310.0009999275208,52.2228542,6.8492647,3.2,0.0,7333.77,0.0,0.0,767,20.5,0.0,0.0,0.0,0.5,0.0,155.8851713387232,0.0,1760,33575057.0,909329751.0,66003.0,-52.0,2970.0,1160.0,76.0,46.0,49.41302363642086,99.1857417124153,-24.0,130.7,382.5365853658536,7.0,1695316685863.0,98.0,15.0,3.2,7333.77,1810.0,7333.77,7333.77,0.0,0.0,3.2,219.8,441.2,1.0,4.0,781,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,130.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.2
991,991,991,991,909329753,1695316688.832,1201279,1506943,0,2312.832999944687,52.2227958,6.8493522,3.21,0.0,7342.6,0.0,0.0,768,19.5,0.0,0.0,0.0,8.8,0.0,156.39810426540308,0.0,1762,33575058.0,909329753.0,66003.0,-54.0,2920.0,1030.0,78.0,45.0,55.37046279185832,92.64379909267078,-22.0,129.4,398.15384615384613,7.0,1695316688832.0,99.0,14.0,3.21,7342.6,1890.0,7342.6,7342.6,0.0,0.0,3.21,246.3,412.1,1.0,4.0,782,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,129.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.21
992,992,992,992,909329754,1695316691.851,1201279,1506943,0,2315.8519999980927,52.2227352,6.8494451,3.15,0.0,7351.85,0.0,0.0,769,19.5,0.0,0.0,0.0,9.3,0.0,159.1369404373168,0.0,1764,33575059.0,909329754.0,66003.0,-54.0,3070.0,1110.0,78.0,47.0,53.32470066678356,100.2873059336094,-23.0,127.3,391.6923076923077,7.0,1695316691851.0,101.0,16.0,3.15,7351.85,1960.0,7351.85,7351.85,0.0,0.0,3.15,237.2,446.1,1.0,4.0,783,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,127.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.1500000000000004
993,993,993,993,909329755,1695316694.972,1201279,1506943,0,2318.9729998111725,52.2226736,6.84954,3.08,0.0,7361.28,0.0,0.0,770,19.5,0.0,0.0,0.0,9.4,0.0,163.7345657135569,0.0,1766,33575060.0,909329755.0,66003.0,-53.0,3030.0,1030.0,78.0,48.0,57.16893498972623,98.9609326876818,-16.0,131.2,403.6923076923076,6.0,1695316694972.0,101.0,17.0,3.08,7361.28,2000.0,7361.28,7361.28,0.0,0.0,3.08,254.3,440.2,1.0,4.0,784,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,131.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.08
994,994,994,994,909329756,1695316699.574,1201279,1506943,0,2323.574999809265,52.2225887,6.8496685,2.98,0.0,7374.17,0.0,0.0,771,13.0,0.0,0.0,0.0,12.9,0.0,169.76306661179402,0.0,1768,33575061.0,909329756.0,66003.0,-53.0,4630.0,1230.0,76.0,45.0,51.75103749364914,102.28810625373744,-14.0,84.6,390.46153846153845,8.0,1695316699574.0,98.0,14.0,2.98,7374.17,3400.0,7374.17,7374.17,0.0,0.0,2.98,230.2,455.0,1.0,4.0,785,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,84.6,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.98
995,995,995,995,909329757,1695316702.574,1201279,1506943,0,2326.574999809265,52.2225318,6.8497522,2.8,0.0,7382.69,0.0,0.0,772,19.0,0.0,0.0,0.0,8.5,0.0,175.0901979807782,0.0,1770,33575062.0,909329757.0,66003.0,-54.0,3120.0,1160.0,79.0,49.0,55.70767632895855,105.79512703957988,-14.0,134.2,423.78947368421046,8.0,1695316702574.0,103.0,16.0,2.8,7382.69,1960.0,7382.69,7382.69,0.0,0.0,2.8,247.8,470.6,1.0,4.0,786,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,134.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.8
996,996,996,996,909329758,1695316705.773,1201279,1506943,0,2329.773999929428,52.2224725,6.8498413,2.76,0.0,7391.66,0.0,0.0,773,19.5,0.0,0.0,0.0,9.0,0.0,178.7344671236907,0.0,1772,33575063.0,909329758.0,66003.0,-53.0,3090.0,1100.0,79.0,47.0,57.21389679467293,98.5337955406882,-12.0,134.1,412.61538461538464,6.0,1695316705773.0,100.0,15.0,2.76,7391.66,1990.0,7391.66,7391.66,0.0,0.0,2.76,254.5,438.3,1.0,4.0,787,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,134.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.76
997,997,997,997,909329759,1695316708.523,1201279,1506943,1,2332.523999929428,52.2224158,6.8499265,2.76,0.0,7400.24,0.0,0.0,773,19.5,0.0,0.0,0.0,8.6,0.0,179.9177518848529,0.0,1774,33575063.0,909329758.0,66003.0,-53.0,3090.0,1100.0,79.0,47.0,57.21389679467293,98.5337955406882,-12.0,134.1,412.61538461538464,6.0,1695316705773.0,100.0,15.0,2.76,7400.24,1990.0,7400.24,7400.24,0.0,0.0,2.76,254.5,438.3,1.0,4.0,788,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,134.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.76
998,998,998,998,909329760,1695316708.964,1201279,1506943,0,2332.9649999141693,52.2224108,6.8499342,2.85,0.0,7401.01,0.0,0.0,774,19.0,0.0,0.0,0.0,0.8,0.0,178.1884941143803,0.0,1775,33575064.0,909329760.0,66003.0,-54.0,3080.0,1070.0,82.0,49.0,60.8333220928821,108.35794992154165,-24.0,143.0,451.57894736842104,6.0,1695316708964.0,103.0,15.0,2.85,7401.01,2010.0,7401.01,7401.01,0.0,0.0,2.85,270.6,482.0,1.0,4.0,788,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,143.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.8500000000000005
999,999,999,999,909329761,1695316709.824,1201279,1506943,2,2333.824999809265,52.2223946,6.8499585,2.85,0.0,7403.46,0.0,0.0,774,19.0,0.0,0.0,0.0,2.4,0.0,174.7722664406987,0.0,1777,33575064.0,909329760.0,66003.0,-54.0,3080.0,1070.0,82.0,49.0,60.8333220928821,108.35794992154165,-24.0,143.0,451.57894736842104,6.0,1695316708964.0,103.0,15.0,2.85,7403.46,2010.0,7403.46,7403.46,0.0,0.0,2.85,270.6,482.0,1.0,4.0,789,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,143.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.8500000000000005
1000,1000,1000,1000,909329762,1695316711.976,1201279,1506943,0,2335.9769999980927,52.2223508,6.8500258,2.91,0.0,7410.15,0.0,0.0,775,19.0,0.0,0.0,0.0,6.7,0.0,172.11832203263566,0.0,1778,33575065.0,909329762.0,66003.0,-53.0,3110.0,1140.0,79.0,47.0,53.34718156925692,101.56871737459028,-22.0,130.4,411.7894736842105,6.0,1695316711976.0,100.0,15.0,2.91,7410.15,1970.0,7410.15,7410.15,0.0,0.0,2.91,237.3,451.8,1.0,4.0,789,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,130.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.91
1001,1001,1001,1001,909329763,1695316714.976,1201279,1506943,0,2338.9769999980927,52.2222904,6.850117,2.95,0.0,7419.31,0.0,0.0,776,20.0,0.0,0.0,0.0,9.2,0.0,170.2786377708981,0.0,1780,33575066.0,909329763.0,66003.0,-54.0,2990.0,1120.0,80.0,48.0,54.6285930102378,106.4021114063603,-8.0,139.4,418.2,8.0,1695316714976.0,102.0,14.0,2.95,7419.31,1870.0,7419.31,7419.31,0.0,0.0,2.95,243.0,473.30000000000007,1.0,4.0,790,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,139.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.95
1002,1002,1002,1002,909329764,1695316716.019,1201279,1506943,3,2340.0199999809265,52.2222707,6.8501472,2.95,0.0,7422.32,0.0,0.0,776,20.0,0.0,0.0,0.0,3.0,0.0,169.54377311960567,0.0,1782,33575066.0,909329763.0,66003.0,-54.0,2990.0,1120.0,80.0,48.0,54.6285930102378,106.4021114063603,-8.0,139.4,418.2,8.0,1695316714976.0,102.0,14.0,2.95,7422.32,1870.0,7422.32,7422.32,0.0,0.0,2.95,243.0,473.30000000000007,1.0,4.0,791,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,139.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.95
1003,1003,1003,1003,909329765,1695316717.976,1201279,1506943,0,2341.9769999980927,52.2222312,6.8502077,2.96,0.0,7428.35,0.0,0.0,777,20.0,0.0,0.0,0.0,6.0,0.0,168.92385994676366,0.0,1783,33575067.0,909329765.0,66003.0,-53.0,2960.0,1140.0,81.0,47.0,54.20145586324417,101.81600730179711,-12.0,140.3,420.9,6.0,1695316717976.0,100.0,13.0,2.96,7428.35,1820.0,7428.35,7428.35,0.0,0.0,2.96,241.1,452.9,1.0,4.0,791,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,140.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.96
1004,1004,1004,1004,909329766,1695316720.996,1201279,1506943,0,2344.996999979019,52.2221707,6.8502974,2.96,0.0,7437.45,0.0,0.0,778,20.0,0.0,0.0,0.0,9.1,0.0,168.8152240638431,0.0,1785,33575068.0,909329766.0,66003.0,-54.0,3120.0,1230.0,79.0,46.0,46.96260526682583,95.81360634141296,0.0,123.1,369.3,8.0,1695316720996.0,100.0,13.0,2.96,7437.45,1890.0,7437.45,7437.45,0.0,0.0,2.96,208.9,426.2,1.0,4.0,792,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,123.1,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.96
1005,1005,1005,1005,909329767,1695316723.773,1201279,1506943,0,2347.773999929428,52.2221135,6.8503826,2.96,0.0,7446.07,0.0,0.0,779,20.5,0.0,0.0,0.0,8.6,0.0,168.31582168723884,0.0,1787,33575069.0,909329767.0,66003.0,-53.0,2800.0,1110.0,79.0,46.0,52.49290727526966,99.65784066435565,-12.0,139.2,407.4146341463415,7.0,1695316723773.0,99.0,13.0,2.96,7446.07,1690.0,7446.07,7446.07,0.0,0.0,2.96,233.5,443.3,1.0,4.0,793,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,139.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.96
1006,1006,1006,1006,909329768,1695316726.792,1201279,1506943,0,2350.792999982834,52.2220538,6.8504728,2.97,0.0,7455.12,0.0,0.0,780,20.0,0.0,0.0,0.0,9.1,0.0,167.59533344941696,0.0,1789,33575070.0,909329768.0,66003.0,-52.0,2950.0,1040.0,76.0,47.0,56.58443152541916,96.17330078098657,-18.0,132.4,397.2,6.0,1695316726792.0,99.0,17.0,2.97,7455.12,1910.0,7455.12,7455.12,0.0,0.0,2.97,251.7,427.8,1.0,4.0,794,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.97
1007,1007,1007,1007,909329769,1695316729.773,1201279,1506943,0,2353.773999929428,52.2219919,6.8505648,3.0,0.0,7464.44,0.0,0.0,781,20.0,0.0,0.0,0.0,9.3,0.0,167.3403746685794,0.0,1791,33575071.0,909329769.0,66003.0,-53.0,2950.0,1090.0,74.0,46.0,51.52622846891565,96.57795702550683,-19.0,125.2,375.6,7.0,1695316729773.0,99.0,18.0,3.0,7464.44,1860.0,7464.44,7464.44,0.0,0.0,3.0,229.2,429.6,1.0,4.0,795,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,125.2,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.0
1008,1008,1008,1008,909329770,1695316732.785,1201279,1506943,0,2356.7860000133514,52.2219312,6.8506544,3.01,0.0,7473.55,0.0,0.0,782,19.5,0.0,0.0,0.0,9.1,0.0,167.38645256659254,0.0,1793,33575072.0,909329770.0,66003.0,-53.0,3060.0,1120.0,78.0,46.0,52.56034998268971,101.23150383749004,-11.0,127.0,390.7692307692308,7.0,1695316732785.0,99.0,14.0,3.01,7473.55,1940.0,7473.55,7473.55,0.0,0.0,3.01,233.8,450.3,1.0,4.0,796,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,127.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.01
1009,1009,1009,1009,909329771,1695316735.773,1201279,1506943,0,2359.773999929428,52.2218692,6.8507412,2.98,0.0,7482.64,0.0,0.0,783,20.0,0.0,0.0,0.0,9.1,0.0,167.76086451313063,0.0,1795,33575073.0,909329771.0,66003.0,-54.0,3050.0,1150.0,77.0,47.0,53.18981525194347,104.46875379365228,-14.0,132.1,396.3,9.0,1695316735773.0,101.0,15.0,2.98,7482.64,1900.0,7482.64,7482.64,0.0,0.0,2.98,236.6,464.7,1.0,4.0,797,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,132.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,2.98
