,index,index.2,index.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo
322,322,322,322,907804981,1695204789.906,1199251,1504445,0,761.9069998264313,52.2421304,6.8239912,3.51,0.0,2483.73,0.0,0.0,250,21.5,0.0,0.0,0.0,9.3,0.0,141.95641753622675,0.0,576,33542160.0,907804981.0,65926.0,-55.0,2840.0,1040.0,80.0,48.0,58.29298011339368,109.05485789821547,-19.0,156.0,435.3488372093023,8.0,1695204789906.0,103.0,15.0,3.51,2483.73,1800.0,2483.73,2483.73,0.0,0.0,3.51,259.3,485.1,1.0,4.0,247,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,156.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.509999999999999
323,323,323,323,907804982,1695204792.722,1199251,1504445,0,764.7229998111725,52.2421808,6.8238715,3.53,0.0,2493.63,0.0,0.0,251,22.0,0.0,0.0,0.0,9.9,0.0,141.8013062908218,0.0,578,33542161.0,907804982.0,65926.0,-57.0,2850.0,1170.0,84.0,47.0,54.69603571765785,117.91233347271492,-18.0,165.9,452.45454545454544,7.0,1695204792722.0,104.0,13.0,3.53,2493.63,1680.0,2493.63,2493.63,0.0,0.0,3.53,243.3,524.5,1.0,4.0,248,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,165.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.53
324,324,324,324,907804983,1695204794.464,1199251,1504445,1,766.4649999141693,52.242214,6.8237917,3.53,0.0,2500.21,0.0,0.0,251,22.0,0.0,0.0,0.0,6.6,0.0,141.80304723085067,0.0,580,33542161.0,907804982.0,65926.0,-57.0,2850.0,1170.0,84.0,47.0,54.69603571765785,117.91233347271492,-18.0,165.9,452.45454545454544,7.0,1695204792722.0,104.0,13.0,3.53,2500.21,1680.0,2500.21,2500.21,0.0,0.0,3.53,243.3,524.5,1.0,4.0,249,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,165.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.53
325,325,325,325,907804984,1695204794.464,1199251,1504445,6,766.4649999141693,52.242214,6.8237917,3.53,0.0,2500.21,0.0,0.0,251,22.0,0.0,0.0,0.0,0.0,0.0,141.35529745805258,0.0,581,33542161.0,907804982.0,65926.0,-57.0,2850.0,1170.0,84.0,47.0,54.69603571765785,117.91233347271492,-18.0,165.9,452.45454545454544,7.0,1695204792722.0,104.0,13.0,3.53,2500.21,1680.0,2500.21,2500.21,0.0,0.0,3.53,243.3,524.5,1.0,4.0,249,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,165.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.53
326,326,326,326,907804985,1695204794.464,1199251,1504445,7,766.4649999141693,52.242214,6.8237917,3.53,0.0,2500.21,0.0,0.0,251,22.0,0.0,0.0,0.0,0.0,0.0,140.80386204878783,0.0,582,33542161.0,907804982.0,65926.0,-57.0,2850.0,1170.0,84.0,47.0,54.69603571765785,117.91233347271492,-18.0,165.9,452.45454545454544,7.0,1695204792722.0,104.0,13.0,3.53,2500.21,1680.0,2500.21,2500.21,0.0,0.0,3.53,243.3,524.5,1.0,4.0,249,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,165.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.53
327,327,327,327,907804986,1695204795.519,1199251,1504445,0,767.5199999809265,52.2422301,6.8237494,3.56,0.0,2503.6,0.0,0.0,252,21.0,0.0,0.0,0.0,3.4,0.0,140.8914586840374,0.0,583,33542162.0,907804986.0,65926.0,-56.0,2810.0,1170.0,81.0,48.0,50.7169159798751,104.4237919887056,-15.0,153.9,439.7142857142857,7.0,1695204795519.0,104.0,16.0,3.56,2503.6,1640.0,2503.6,2503.6,0.0,0.0,3.56,225.6,464.5,1.0,4.0,249,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,153.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.56
328,328,328,328,907804987,1695204798.718,1199251,1504445,0,770.7189998626709,52.2422827,6.8236119,3.57,0.0,2514.66,0.0,0.0,253,19.5,0.0,0.0,0.0,11.1,0.0,141.2861319404521,0.0,585,33542163.0,907804987.0,65926.0,-55.0,3040.0,1110.0,81.0,47.0,55.797599938851945,111.0106964133968,-8.0,146.1,449.53846153846155,6.0,1695204798718.0,102.0,15.0,3.57,2514.66,1930.0,2514.66,2514.66,0.0,0.0,3.57,248.2,493.8,1.0,4.0,250,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.57
329,329,329,329,907804988,1695204801.714,1199251,1504445,0,773.7149999141693,52.2423336,6.8234843,3.53,0.0,2525.03,0.0,0.0,254,20.0,0.0,0.0,0.0,10.4,0.0,141.92501935341193,0.0,587,33542164.0,907804988.0,65926.0,-56.0,3030.0,1150.0,83.0,46.0,56.224737085845575,106.91917216324732,-25.0,153.1,459.3,7.0,1695204801714.0,102.0,12.0,3.53,2525.03,1880.0,2525.03,2525.03,0.0,0.0,3.53,250.1,475.6,1.0,4.0,251,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,153.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.53
330,330,330,330,907804989,1695204804.71,1199251,1504445,0,776.7109999656677,52.242384,6.8233574,3.47,0.0,2535.34,0.0,0.0,255,19.5,0.0,0.0,0.0,10.3,0.0,142.69653204185784,0.0,589,33542165.0,907804989.0,65926.0,-56.0,2970.0,1100.0,86.0,49.0,61.88992450912949,113.41615297804516,-8.0,166.6,512.6153846153846,6.0,1695204804710.0,105.0,13.0,3.47,2535.34,1870.0,2535.34,2535.34,0.0,0.0,3.47,275.3,504.5,1.0,4.0,252,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,166.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
331,331,331,331,907804990,1695204807.718,1199251,1504445,0,779.7189998626709,52.2424355,6.8232296,3.47,0.0,2545.77,0.0,0.0,256,20.0,0.0,0.0,0.0,10.4,0.0,143.78010979572042,0.0,591,33542166.0,907804990.0,65926.0,-56.0,3000.0,1090.0,83.0,50.0,58.20305650350027,107.0990193830341,-6.0,152.6,457.8,7.0,1695204807718.0,106.0,16.0,3.47,2545.77,1910.0,2545.77,2545.77,0.0,0.0,3.47,258.9,476.4,1.0,4.0,253,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
332,332,332,332,907804991,1695204808.0,1199251,1504445,3,780.0009999275208,52.2424383,6.823223,3.47,0.0,2546.32,0.0,0.0,256,20.0,0.0,0.0,0.0,0.6,0.0,144.53398738612495,0.0,592,33542166.0,907804990.0,65926.0,-56.0,3000.0,1090.0,83.0,50.0,58.20305650350027,107.0990193830341,-6.0,152.6,457.8,7.0,1695204807718.0,106.0,16.0,3.47,2546.32,1910.0,2546.32,2546.32,0.0,0.0,3.47,258.9,476.4,1.0,4.0,254,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
333,333,333,333,907804992,1695204810.714,1199251,1504445,0,782.7149999141693,52.242486,6.8231048,3.46,0.0,2555.97,0.0,0.0,257,20.0,0.0,0.0,0.0,9.7,0.0,144.97301368143613,0.0,594,33542167.0,907804992.0,65926.0,-56.0,3030.0,1120.0,82.0,49.0,57.86584296640004,113.16886305083833,-14.0,152.6,457.8,7.0,1695204810714.0,105.0,16.0,3.46,2555.97,1910.0,2555.97,2555.97,0.0,0.0,3.46,257.4,503.4,1.0,4.0,254,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,152.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.46
334,334,334,334,907804993,1695204813.71,1199251,1504445,0,785.7109999656677,52.2425373,6.8229801,3.43,0.0,2566.21,0.0,0.0,258,20.0,0.0,0.0,0.0,10.2,0.0,145.28850145288524,0.0,596,33542168.0,907804993.0,65926.0,-56.0,3040.0,1100.0,81.0,48.0,57.01156867241279,104.35634928128556,-19.0,146.9,440.7,9.0,1695204813710.0,104.0,14.0,3.43,2566.21,1940.0,2566.21,2566.21,0.0,0.0,3.43,253.6,464.2,1.0,4.0,255,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.43
335,335,335,335,907804994,1695204816.359,1199251,1504445,2,788.3599998950958,52.242584,6.8228692,3.43,0.0,2575.38,0.0,0.0,258,20.0,0.0,0.0,0.0,9.2,0.0,146.10451216272648,0.0,598,33542168.0,907804993.0,65926.0,-56.0,3040.0,1100.0,81.0,48.0,57.01156867241279,104.35634928128556,-19.0,146.9,440.7,9.0,1695204813710.0,104.0,14.0,3.43,2575.38,1940.0,2575.38,2575.38,0.0,0.0,3.43,253.6,464.2,1.0,4.0,256,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,146.9,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.43
336,336,336,336,907804995,1695204816.707,1199251,1504445,0,788.7079999446869,52.2425893,6.8228571,3.4,0.0,2576.4,0.0,0.0,259,20.0,0.0,0.0,0.0,1.0,0.0,147.03448627041638,0.0,599,33542169.0,907804995.0,65926.0,-57.0,2970.0,1110.0,83.0,47.0,57.95576657629344,107.3687902127143,-27.0,150.6,451.8,7.0,1695204816707.0,104.0,14.0,3.4,2576.4,1860.0,2576.4,2576.4,0.0,0.0,3.4,257.8,477.6,1.0,4.0,256,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,150.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.4
337,337,337,337,907804996,1695204819.734,1199251,1504445,0,791.7349998950958,52.2426417,6.8227382,3.39,0.0,2586.38,0.0,0.0,260,19.5,0.0,0.0,0.0,10.0,0.0,147.96689641036176,0.0,601,33542170.0,907804996.0,65926.0,-58.0,3040.0,1110.0,85.0,48.0,62.22713804622973,122.97053652921842,-4.0,160.8,494.7692307692308,9.0,1695204819734.0,106.0,12.0,3.39,2586.38,1930.0,2586.38,2586.38,0.0,0.0,3.39,276.8,547.0,1.0,4.0,257,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.39
338,338,338,338,907804997,1695204822.71,1199251,1504445,0,794.7109999656677,52.2426944,6.8226211,3.36,0.0,2596.29,0.0,0.0,261,20.5,0.0,0.0,0.0,9.9,0.0,148.26129930811413,0.0,603,33542171.0,907804997.0,65926.0,-56.0,2920.0,1110.0,85.0,50.0,62.67675609569671,115.93401405506025,-7.0,170.9,500.1951219512195,6.0,1695204822710.0,106.0,15.0,3.36,2596.29,1810.0,2596.29,2596.29,0.0,0.0,3.36,278.8,515.7,1.0,4.0,258,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,170.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.36
339,339,339,339,907804998,1695204823.867,1199251,1504445,1,795.8680000305176,52.2427165,6.8225717,3.36,0.0,2600.46,0.0,0.0,261,20.5,0.0,0.0,0.0,4.2,0.0,148.1566997614102,0.0,605,33542171.0,907804997.0,65926.0,-56.0,2920.0,1110.0,85.0,50.0,62.67675609569671,115.93401405506025,-7.0,170.9,500.1951219512195,6.0,1695204822710.0,106.0,15.0,3.36,2600.46,1810.0,2600.46,2600.46,0.0,0.0,3.36,278.8,515.7,1.0,4.0,259,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,170.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.36
340,340,340,340,907804999,1695204825.73,1199251,1504445,0,797.7309999465942,52.2427473,6.8225007,3.37,0.0,2606.39,0.0,0.0,262,20.0,0.0,0.0,0.0,5.9,0.0,147.77568802057368,0.0,606,33542172.0,907804999.0,65926.0,-57.0,2940.0,1120.0,87.0,51.0,62.11473353386298,114.87741163881284,-8.0,169.1,507.3,6.0,1695204825730.0,108.0,15.0,3.37,2606.39,1820.0,2606.39,2606.39,0.0,0.0,3.37,276.3,511.0,1.0,4.0,259,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,169.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.37
341,341,341,341,907805000,1695204828.718,1199251,1504445,0,800.7189998626709,52.242801,6.8223788,3.42,0.0,2616.63,0.0,0.0,263,19.5,0.0,0.0,0.0,10.2,0.0,147.5058108349725,0.0,608,33542173.0,907805000.0,65926.0,-57.0,3070.0,1140.0,86.0,50.0,61.21549743492903,117.4402345207746,-18.0,161.8,497.84615384615387,7.0,1695204828718.0,107.0,14.0,3.42,2616.63,1930.0,2616.63,2616.63,0.0,0.0,3.42,272.3,522.4,1.0,4.0,260,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,161.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.42
342,342,342,342,907805001,1695204831.722,1199251,1504445,0,803.7229998111725,52.2428532,6.8222555,3.41,0.0,2626.84,0.0,0.0,264,19.5,0.0,0.0,0.0,10.2,0.0,147.37406216505917,0.0,610,33542174.0,907805001.0,65926.0,-56.0,3130.0,1200.0,85.0,48.0,57.596072136719854,115.97897586000693,-11.0,159.7,491.38461538461536,7.0,1695204831722.0,104.0,12.0,3.41,2626.84,1930.0,2626.84,2626.84,0.0,0.0,3.41,256.2,515.9,1.0,4.0,261,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,159.7,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.41
343,343,343,343,907805002,1695204834.71,1199251,1504445,0,806.7109999656677,52.2429028,6.8221306,3.38,0.0,2636.99,0.0,0.0,265,20.0,0.0,0.0,0.0,10.2,0.0,147.62269938650329,0.0,612,33542175.0,907805002.0,65926.0,-57.0,2980.0,1070.0,84.0,50.0,62.13721443633633,113.79832832009208,-17.0,160.0,480.0,8.0,1695204834710.0,107.0,15.0,3.38,2636.99,1910.0,2636.99,2636.99,0.0,0.0,3.38,276.4,506.2,1.0,4.0,262,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.38
344,344,344,344,907805003,1695204837.917,1199251,1504445,0,809.9179999828339,52.242952,6.8219965,3.37,0.0,2647.65,0.0,0.0,266,19.5,0.0,0.0,0.0,10.7,0.0,147.92709947617178,0.0,614,33542176.0,907805003.0,65926.0,-57.0,3100.0,1190.0,84.0,47.0,54.898363839917984,109.90913219220272,-25.0,150.8,464.0,8.0,1695204837917.0,104.0,12.0,3.37,2647.65,1910.0,2647.65,2647.65,0.0,0.0,3.37,244.2,488.9,1.0,4.0,263,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,150.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.37
345,345,345,345,907805004,1695204838.015,1199251,1504445,3,810.0160000324249,52.242952,6.8219965,3.37,0.0,2647.65,0.0,0.0,266,19.5,0.0,0.0,0.0,0.0,0.0,147.98964713117925,0.0,615,33542176.0,907805003.0,65926.0,-57.0,3100.0,1190.0,84.0,47.0,54.898363839917984,109.90913219220272,-25.0,150.8,464.0,8.0,1695204837917.0,104.0,12.0,3.37,2647.65,1910.0,2647.65,2647.65,0.0,0.0,3.37,244.2,488.9,1.0,4.0,263,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,150.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.37
346,346,346,346,907805005,1695204840.906,1199251,1504445,0,812.9069998264313,52.2429969,6.8218642,3.39,0.0,2657.96,0.0,0.0,267,20.0,0.0,0.0,0.0,10.3,0.0,147.10002801905316,0.0,617,33542177.0,907805005.0,65926.0,-55.0,2920.0,1090.0,85.0,48.0,59.46198704200781,115.52935781053992,-11.0,160.1,480.3,6.0,1695204840906.0,103.0,12.0,3.39,2657.96,1830.0,2657.96,2657.96,0.0,0.0,3.39,264.5,513.9,1.0,4.0,264,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,160.1,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.39
347,347,347,347,907805006,1695204843.914,1199251,1504445,0,815.914999961853,52.2430416,6.8217299,3.43,0.0,2668.38,0.0,0.0,268,20.0,0.0,0.0,0.0,10.4,0.0,145.75235980011126,0.0,619,33542178.0,907805006.0,65926.0,-58.0,2990.0,1100.0,87.0,47.0,61.7100772893427,116.13634217732036,4.0,163.6,490.8,5.0,1695204843914.0,105.0,13.0,3.43,2668.38,1890.0,2668.38,2668.38,0.0,0.0,3.43,274.5,516.6,1.0,4.0,265,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,163.6,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.43
348,348,348,348,907805007,1695204846.718,1199251,1504445,0,818.7189998626709,52.2430829,6.8216042,3.47,0.0,2678.1,0.0,0.0,269,20.5,0.0,0.0,0.0,9.7,0.0,144.37680471005908,0.0,621,33542179.0,907805007.0,65926.0,-56.0,2900.0,1100.0,82.0,49.0,58.29298011339368,109.32462872789566,-4.0,158.4,463.609756097561,8.0,1695204846718.0,105.0,15.0,3.47,2678.1,1800.0,2678.1,2678.1,0.0,0.0,3.47,259.3,486.3,1.0,4.0,266,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,158.4,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.47
349,349,349,349,907805008,1695204849.714,1199251,1504445,0,821.7149999141693,52.2431284,6.8214709,3.5,0.0,2688.5,0.0,0.0,270,20.0,0.0,0.0,0.0,10.4,0.0,143.31802953220026,0.0,623,33542180.0,907805008.0,65926.0,-56.0,2940.0,1100.0,84.0,49.0,58.47282733318047,107.03157667561408,-25.0,157.8,473.4,7.0,1695204849714.0,105.0,14.0,3.5,2688.5,1840.0,2688.5,2688.5,0.0,0.0,3.5,260.1,476.1000000000001,1.0,4.0,267,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,157.8,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5
350,350,350,350,907805009,1695204852.714,1199251,1504445,0,824.7149999141693,52.2431738,6.8213364,3.5,0.0,2698.97,0.0,0.0,271,20.0,0.0,0.0,0.0,10.5,0.0,142.91724411007743,0.0,625,33542181.0,907805009.0,65926.0,-56.0,2980.0,1030.0,84.0,49.0,61.68759638686935,106.55947772367374,-21.0,153.5,460.5,6.0,1695204852714.0,105.0,15.0,3.5,2698.97,1950.0,2698.97,2698.97,0.0,0.0,3.5,274.4,474.0,1.0,4.0,268,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,153.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5
351,351,351,351,907805010,1695204853.066,1199251,1504445,1,825.066999912262,52.2431789,6.8213203,3.5,0.0,2700.21,0.0,0.0,271,20.0,0.0,0.0,0.0,1.2,0.0,143.08898772284118,0.0,626,33542181.0,907805009.0,65926.0,-56.0,2980.0,1030.0,84.0,49.0,61.68759638686935,106.55947772367374,-21.0,153.5,460.5,6.0,1695204852714.0,105.0,15.0,3.5,2700.21,1950.0,2700.21,2700.21,0.0,0.0,3.5,274.4,474.0,1.0,4.0,269,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,153.5,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.5
352,352,352,352,907805011,1695204855.71,1199251,1504445,0,827.7109999656677,52.2432213,6.8212037,3.48,0.0,2709.45,0.0,0.0,272,19.5,0.0,0.0,0.0,9.2,0.0,143.67816091954043,0.0,628,33542182.0,907805011.0,65926.0,-57.0,3100.0,1120.0,86.0,50.0,58.27049921092032,103.99665484171196,-19.0,148.3,456.3076923076923,6.0,1695204855710.0,107.0,15.0,3.48,2709.45,1980.0,2709.45,2709.45,0.0,0.0,3.48,259.2,462.6,1.0,4.0,269,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,148.3,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.48
